;x1;x2;x3;u;f1;f2
120;-4.909922409583101;1.8666564225051114;0.9806627643452595;-0.5365729180004349;0.0;1.0
121;-4.646439161012572;1.9302241920867407;0.9623456567040204;-0.44964746453459986;0.0;1.0
122;-4.377896953432187;1.9750075971548333;0.9539814494749926;-0.35822928223682704;0.0;1.0
123;-4.070223819213888;2.0583301090097925;0.9406536329573644;-0.26323179136580094;0.0;1.0
124;-3.715766072980732;2.148015589117436;0.9555676838569815;-0.1656041754483094;0.0;1.0
125;-3.3591499173934793;2.238277590033008;0.9902647963548474;-0.06632189735120068;0.0;1.0
126;-2.988985726225031;2.374242519152329;1.0295495092298963;0.03362304722113847;0.0;1.0
127;-2.603648092908815;2.500497523564657;1.0553650593576869;0.13323204141994396;0.0;1.0
128;-2.197795609492919;2.638031454812819;1.0946876140215933;0.23150982510153895;0.0;1.0
129;-1.800615933511314;2.7985644470775335;1.142188944812805;0.32747443913769303;0.0;1.0
130;-1.3995937443697732;2.9362673285996097;1.18981945485127;0.4201670368266409;0.0;1.0
131;-0.9854443029891138;3.094620706701387;1.2703769974830441;0.5086614643723752;0.0;1.0
132;-0.5930628664636421;3.253614007799604;1.3126110776958517;0.5920735147072245;0.0;1.0
133;-0.1904600274311638;3.4003663471674463;1.388672414833535;0.6695697621966024;0.0;1.0
134;0.18505394558500382;3.548043538092193;1.461079879240984;0.7403758899524486;0.0;1.0
135;0.5315103343770524;3.7107119792411187;1.5159829690625743;0.803784426551621;0.0;1.0
136;0.8590786628347812;3.8793245568105577;1.5751357119322495;0.8591618148564968;0.0;1.0
137;1.1462295532579305;4.047131307701836;1.6453630292285202;0.9059547423084626;0.0;1.0
138;1.436321069779447;4.190765760133609;1.711459555352772;0.9436956694441048;0.0;1.0
139;1.6815024632061804;4.347098844600351;1.8024823760950155;0.9720075013949759;0.0;1.0
140;1.8835926020262113;4.46591342143209;1.880338975679818;0.9906073556948704;0.0;1.0
141;2.0581551846894213;4.575353776834476;1.9597142659595608;0.9993093887479177;0.0;1.0
142;2.1892034934569087;4.65829235619205;2.034391482397419;0.9980266527163616;0.0;1.0
143;2.3000575903079064;4.731563318064572;2.0921335391468503;0.9867719642746133;0.0;1.0
144;2.3536114829202726;4.79746565231706;2.144582786043197;0.9656577765492774;0.0;1.0
145;2.3880321210160496;4.834966352617876;2.2008324969638102;0.934895055524683;0.0;1.0
146;2.367882237622201;4.893437740084324;2.2530576319428453;0.8947911721405034;0.0;1.0
147;2.309324781144398;4.9262982374407605;2.2735054630118854;0.8457468311429334;0.0;1.0
148;2.1980526857808314;4.960297157588094;2.3032205082736144;0.7882520673753163;0.0;1.0
149;2.071581859259746;4.965454981872882;2.3335439348717486;0.722881349511976;0.0;1.0
150;1.8786214730307238;4.9410671319221615;2.374121266236791;0.6502878401571168;0.0;1.0
151;1.6671656453138184;4.916717135834876;2.399065453801872;0.5711968696599872;0.0;1.0
152;1.4243230667272933;4.877922738279103;2.4151947412261445;0.4863986888537981;0.0;1.0
153;1.1285261385680265;4.790495066354659;2.4047986980550213;0.39674057313061206;0.0;1.0
154;0.8066006635603424;4.704531943700984;2.392479429591245;0.30311835674570226;0.0;1.0
155;0.4731827814690195;4.616668967877804;2.3853274669316744;0.2064674819377966;0.0;1.0
156;0.13466659912804996;4.497299529851712;2.358343956531613;0.1077536522994423;0.0;1.0
157;-0.23831167948795168;4.384621836784318;2.3514317590337157;0.007963183785935567;0.0;1.0
158;-0.6162843669927446;4.246749832071386;2.328635859587627;-0.09190685022768164;0.0;1.0
159;-1.0104175310262764;4.10973184841205;2.2801734643312046;-0.19085858137418937;0.0;1.0
160;-1.4214707391923986;3.955581485089281;2.220939588736006;-0.2879033166650653;0.0;1.0
161;-1.805383807263185;3.805939975620467;2.1827280636983555;-0.3820714171840091;0.0;1.0
162;-2.2233475930090036;3.650013888515625;2.1127566127065207;-0.47242198639846616;0.0;1.0
163;-2.6264759929727086;3.4841516875393874;2.0498512804915094;-0.5580522712867794;0.0;1.0
164;-3.000503903128656;3.3166327521598524;1.9879589495605499;-0.6381066823479502;0.0;1.0
165;-3.369788526935133;3.157610730692059;1.9259552360526186;-0.711785342369123;0.0;1.0
166;-3.7207962085849666;2.991319078207204;1.8674684384320819;-0.7783520785342984;0.0;1.0
167;-4.057518596140064;2.840059157579513;1.7837150471683598;-0.8371417780197468;0.0;1.0
168;-4.349056382138366;2.684927848033108;1.7010499092808062;-0.8875670335815046;0.0;1.0
169;-4.639290949695429;2.5363208691661514;1.6335480664437543;-0.9291240127343697;0.0;1.0
170;-4.879028362765748;2.383399919897319;1.5662427483425447;-0.9613974918795568;0.0;1.0
171;-5.112635049556157;2.256417361985242;1.4914314149087518;-0.9840650050816434;0.0;1.0
172;-5.307345802042081;2.1420720530594655;1.411780302714895;-0.9969000660415961;0.0;1.0
173;-5.464291424668679;2.0601567950663244;1.3567458028174793;-0.9997744310730111;0.0;1.0
174;-5.576209812694671;1.9631480382081163;1.2963702357408557;-0.9926593804706327;0.0;1.0
175;-5.656923219985013;1.8832937471627658;1.2233695994638205;-0.9756260054681576;0.0;1.0
176;-5.6836021951996125;1.8138417505035178;1.1779826351342266;-0.948844497918124;0.0;1.0
177;-5.697070948475527;1.7640808969070991;1.1435409023228962;-0.9125824497911845;0.0;1.0
178;-5.6348628809207275;1.7537006581321466;1.068717720080247;-0.8672021794855813;0.0;1.0
179;-5.552000817844356;1.7265588723491374;1.0268647267369064;-0.8131571116614864;0.0;1.0
180;-5.428529437546502;1.7271641233988106;0.9967821665255722;-0.750987246771676;0.0;1.0
181;-5.273882457465237;1.7434258670354272;0.9722777214520596;-0.6813137655554999;0.0;1.0
182;-5.088982683446005;1.7466452706438549;0.9635924881136134;-0.6048328224062841;0.0;1.0
183;-4.843645525111301;1.789623226874718;0.9532147506958965;-0.5223085896267315;0.0;1.0
184;-4.5792746371250805;1.837509520835502;0.9552217728264754;-0.43456562207189353;0.0;1.0
185;-4.283111738575147;1.9125589530201776;0.9419107336196954;-0.34248061846961253;0.0;1.0
186;-3.944853917393619;2.0003135346337615;0.9320427547555716;-0.2469736617366209;0.0;1.0
187;-3.6071304011716108;2.0955180009854955;0.9401430245705336;-0.1489990258141988;0.0;1.0
188;-3.2506579074124624;2.2317592155828305;0.9601247922871629;-0.04953564087836742;0.0;1.0
189;-2.864341502346452;2.3440180626582654;0.9803059644020744;0.05042268780681477;0.0;1.0
190;-2.4954561691285546;2.496831716355429;1.0217983664089387;0.14987720966295234;0.0;1.0
191;-2.0930063756801385;2.649680379534989;1.0709817560833164;0.24783420798295983;0.0;1.0
192;-1.6932126701942407;2.7885572588148477;1.1209518719747504;0.3433149288198987;0.0;1.0
193;-1.2972169860063207;2.962892932018789;1.1761734520924332;0.4353653603728932;0.0;1.0
194;-0.9138997377582295;3.1215042998628086;1.2459060529147714;0.5230657651576994;0.0;1.0
195;-0.507640337808743;3.277179530911716;1.294271036593142;0.605539869719601;0.0;1.0
196;-0.1459766907361666;3.425527612376099;1.3648544767080668;0.6819636200681356;0.0;1.0
197;0.21791059427958953;3.5889735341166262;1.4424103983602663;0.7515734153521506;0.0;1.0
198;0.5724997832411798;3.768584061280575;1.50294512165264;0.8136737375071054;0.0;1.0
199;0.9032157116549572;3.9301388693190424;1.5833911150188984;0.8676441006416691;0.0;1.0
